filepath,split
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/300.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/646.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/374.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/015.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/490.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/524.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/800.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/051.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/233.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/497.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/275.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/329.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/816.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/271.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/032.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/498.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/077.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/021.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/542.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/268.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/241.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/130.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/539.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/410.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/739.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/298.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/187.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/853.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/896.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/483.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/075.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/200.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/380.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/570.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/569.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/624.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/614.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/175.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/772.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/526.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/693.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/556.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/546.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/190.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/487.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/587.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/661.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/710.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/240.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/207.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/601.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/053.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/387.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/538.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/221.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/133.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/275.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/386.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/042.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/449.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/713.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/507.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/457.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/220.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/111.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/786.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/510.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/317.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/669.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/105.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/435.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/492.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/031.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/220.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/436.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/437.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/425.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/612.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/727.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/146.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/467.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/598.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/320.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/563.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/395.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/030.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/550.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/396.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/542.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/053.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/240.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/291.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/495.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/229.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/124.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/653.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/155.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/308.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/722.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/778.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/462.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/326.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/763.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/580.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/106.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/536.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/639.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/769.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/094.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/064.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/453.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/460.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/267.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/465.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/286.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/051.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/084.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/422.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/078.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/701.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/064.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/641.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/169.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/158.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/326.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/167.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/698.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/499.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/557.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/510.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/197.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/311.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/644.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/291.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/682.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/280.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/810.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/395.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/142.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/699.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/499.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/503.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/102.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/648.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/184.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/598.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/535.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/762.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/704.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/278.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/384.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/265.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/351.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/256.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/193.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/540.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/281.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/622.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/534.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/438.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/047.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/359.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/296.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/592.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/155.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/078.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/664.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/073.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/315.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/379.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/110.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/740.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/339.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/676.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/142.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/530.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/188.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/630.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/834.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/353.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/539.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/328.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/009.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/116.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/213.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/633.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/017.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/296.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/163.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/326.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/328.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/737.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/018.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/214.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/468.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/646.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/597.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/272.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/356.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/290.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/292.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/034.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/643.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/737.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/138(1).wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/261.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/007.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/719.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/196.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/267.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/289.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/190.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/432.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/342.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/634.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/381.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/504.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/276.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/258.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/573.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/576.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/735.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/141.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/110.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/102.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/102.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/605.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/590.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/111.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/564.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/486.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/832.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/138.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/535.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/419.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/673.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/174.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/688.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/467.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/116(1).wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/140.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/530.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/208.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/331.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/385.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/807.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/386.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/265.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/478.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/138.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/197.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/070.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/219.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/294.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/413.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/054.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/537.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/013.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/498.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/601.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/059.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/382.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/480.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/703.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/637.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/507.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/722.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/670.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/411.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/138.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/811.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/038.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/364.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/644.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/609.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/564.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/414.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/314(1).wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/209.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/668.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/016.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/634.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/421.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/458.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/022.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/388.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/545.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/293.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/320.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/243.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/379.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/061.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/225.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/491.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/328.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/383.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/415.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/353.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/329.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/702.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/246.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/366.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/392.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/523.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/624.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/669.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/301.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/020.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/821.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/574.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/010.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/425.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/426.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/217.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/162.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/389.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/031.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/456.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/030.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/233.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/677.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/439.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/132.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/184.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/669.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/485.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/555.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/466.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/064.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/653.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/169.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/304.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/066.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/578.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/069.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/502.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/159.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/210.wav,train
